video_path,activity,frame_idx,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_elbow_angle,right_elbow_angle,torso_lean_angle,shoulder_angle,avg_knee_angle,knee_angle_diff,shoulder_width,hip_width,body_center_x,body_center_y,body_center_z,nose_velocity_x,nose_velocity_y,nose_velocity_z,nose_velocity_total,left_hip_velocity_x,left_hip_velocity_y,left_hip_velocity_z,left_hip_velocity_total,right_hip_velocity_x,right_hip_velocity_y,right_hip_velocity_z,right_hip_velocity_total,left_knee_velocity_x,left_knee_velocity_y,left_knee_velocity_z,left_knee_velocity_total,right_knee_velocity_x,right_knee_velocity_y,right_knee_velocity_z,right_knee_velocity_total,left_knee_angle_velocity,right_knee_angle_velocity,nose_acceleration_x,nose_acceleration_y,nose_acceleration_z,nose_acceleration_total,left_hip_acceleration_x,left_hip_acceleration_y,left_hip_acceleration_z,left_hip_acceleration_total,right_hip_acceleration_x,right_hip_acceleration_y,right_hip_acceleration_z,right_hip_acceleration_total,left_knee_acceleration_x,left_knee_acceleration_y,left_knee_acceleration_z,left_knee_acceleration_total,right_knee_acceleration_x,right_knee_acceleration_y,right_knee_acceleration_z,right_knee_acceleration_total
videos/sentarse/video2.mp4,sentarse,0,0.0,0.052382094207493186,3.327339369873187,-1.582634675813769,0.9993686676025391,-0.40551623667957043,2.2610682592660996,-0.7806348904545037,0.9991798996925354,0.5878856429516641,2.335318931299458,-0.8680393711618725,0.9999215006828308,-0.3009900226069623,0.008488507609140326,0.02199150644709984,0.9949453473091125,0.3009900226069623,-0.008488507609140326,-0.02199150644709984,0.9962641596794128,-0.632402462042611,-0.7075643341145864,-2.38507642414702,0.2913772761821747,0.7282976441850888,-0.6742812239978222,-1.6619308501074377,0.8726987242698669,-0.38904558624168145,-2.2970531776139134,-1.0334638143849246,0.09472727030515671,0.2197937719233675,-2.3708588376270243,-0.6394813016766429,0.2320624738931656,-0.131238908371546,-0.0922159128918555,-1.154709808285099,0.2591798007488251,0.18848200035702442,-0.08006390183227538,-1.287774649165524,0.9294034838676453,65.62628556957272,78.15283949154626,86.65616240211727,90.63267812095958,145.62014734862768,147.78533097788707,0.0,0.0,71.88956253055949,12.526553921973544,0.9999999999999999,0.6038234007594702,0.04559235156802342,1.1490967976413895,-0.4121685654040941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
videos/sentarse/video2.mp4,sentarse,1,0.04181818181818182,0.0567398515950864,3.360191178910975,-2.101695026400517,0.9994314312934875,-0.42105138740632214,2.270274423336401,-1.124148503033058,0.9992581605911255,0.5621178426049744,2.315906703862096,-0.9472418606110772,0.9999222755432129,-0.3080191040179773,-0.007812975612846822,-0.03663178701517036,0.9951529502868652,0.3080191040179773,0.007812975612846822,0.03663178701517036,0.996335506439209,-0.6690703914457207,-0.7948622720283496,-2.737143869971642,0.3485087454319,0.8086351078776693,-0.693401093886907,-2.26487312859272,0.8746480345726013,-0.47886780034398746,-2.1666326599822283,-0.9555661082937166,0.111777164041996,0.2663952933570187,-2.279126435736246,-0.9312683533201827,0.25382760167121887,-0.16720684742164865,-0.12924674977102524,-1.7965389854499014,0.3315277695655823,0.2949463356587175,-0.11634261494884261,-1.9146877722534685,0.9335820078849792,53.570325273417424,64.94650315065518,80.48421346204829,82.83375470648699,146.84250036219612,146.81141333461647,0.0,0.0,59.2584142120363,11.376177877237751,1.0,0.6205761801677189,0.035266613799663074,1.1465452817996242,-0.5178475909110338,0.10420724187722898,0.785586737860144,-12.412312731422238,12.437584693765425,-0.1680867293938368,-0.3898180770475188,-1.4018613654021135,1.464727472807969,0.1680867293938368,0.3898180770475188,1.4018613654021135,1.464727472807969,-0.8768417900743625,-2.0875593848943366,-8.41900413928444,8.718164164981625,1.9211132622138827,-0.45721427995637476,-14.418184920300234,14.552792771836723,-288.2947027341483,-315.80369510826506,,,,,,,,,,,,,,,,,,,,
videos/sentarse/video2.mp4,sentarse,2,0.08363636363636363,0.0716951708572891,3.2582896110358863,-1.9930835484434175,0.9994881749153137,-0.41135560923155,2.1659494189180433,-1.0905124491599463,0.9993299841880798,0.5754997581180522,2.186750159434321,-0.930250747162069,0.9999268651008606,-0.3092246795036903,-0.002731402940194442,-0.03539641980546775,0.9953778982162476,0.3092246795036903,0.002731402940194442,0.03539641980546775,0.9964815378189087,-0.6420927300761761,-0.7871776193150772,-2.6798955166060487,0.4014650881290436,0.788791946130909,-0.698754830736976,-2.065190379167481,0.876316487789154,-0.46173642106115753,-2.1252084806162825,-0.9650938266077252,0.128434956073761,0.3555745202718678,-2.3454999162496013,-0.8848506077663102,0.27483272552490234,-0.12794029670753815,-0.2253934138427767,-1.693597905709249,0.3970075249671936,0.302660484858944,-0.2472688396688656,-1.8615120232970461,0.9381195306777954,54.222456740667155,70.954422661006,80.36051979578586,83.41821252061737,146.39552631155192,154.56871973829823,0.0,0.0,62.58843970083658,16.73196592033885,1.0,0.6225119099622966,0.04103603722162555,1.0881748945880911,-0.5051907990805038,0.3576271997483256,-2.4367766230999433,2.597230994626297,3.5792997030611584,-0.028828979006181383,0.12151586825907865,0.029541389797236174,0.12833514709715674,0.028828979006181383,-0.12151586825907865,-0.029541389797236174,0.12833514709715674,0.6451179892717188,0.18376343444781693,1.3689823630902722,1.5244864480782598,-0.47451038959644376,-0.1280241420668677,4.7750222688644195,4.800248739277792,15.594448129884876,143.6676404649112,6.060042470830571,-77.05651515339339,358.9238717098563,367.15225224084736,3.330076639704803,12.22755086602733,34.229196319984446,36.49986700413619,-3.330076639704803,-12.22755086602733,-34.229196319984446,36.49986700413619,36.39469037566716,54.31424133209497,234.060546795917,243.02047211176549,-57.28665254329041,7.871938079966473,458.9679980017635,462.5963155479054
videos/sentarse/video2.mp4,sentarse,3,0.12545454545454546,0.06355588912657813,3.3374506653729634,-2.1144640650569833,0.9995390772819519,-0.4234065121880043,2.2100354395948787,-1.1198181122961133,0.9993942975997925,0.575748968291403,2.2207858945058883,-1.0801601553748206,0.9999289512634277,-0.3176138648100196,0.008555984068764592,-0.01988054084820329,0.9955098628997803,0.3176138648100196,-0.008555984068764592,0.01988054084820329,0.9964750409126282,-0.6580208897770741,-0.7838440735218065,-2.782331464437599,0.4407601058483124,0.7694605331350585,-0.644964245712736,-2.177288188934659,0.8672036528587341,-0.4955231098361735,-2.1383946618385195,-1.0257329589874176,0.1358013153076172,0.3207095062810879,-2.33783488820389,-0.9197528333226677,0.276504784822464,-0.1618994992321752,-0.1962918660000635,-1.7377201485317109,0.4553576409816742,0.27437567254202755,-0.29956675497810514,-1.9364963268053585,0.9413764476776123,53.43499140273305,67.93617154294326,79.24632207731088,78.97123490952465,145.23018080605522,154.47259912801903,0.0,0.0,60.68558147283815,14.50118014021021,1.0,0.6367008964572279,0.03808561402584967,1.1077053335251916,-0.5499945669177335,-0.19463499790830596,1.892981734147496,-2.9025775711939636,3.4707663685452923,-0.20061095297743886,0.2699157763011943,0.371031888108498,0.5007633600256208,0.20061095297743886,-0.2699157763011943,-0.371031888108498,0.5007633600256208,-0.3808907754562566,0.07971522549125636,-2.4495552742327273,2.4802728361057707,-0.46227291946599036,1.286296598405738,-2.680599798780346,3.0089650168061133,-18.830692863641723,-72.17557021454402,-13.206269943962928,103.53769984722136,-131.51716135657145,167.90242579181688,-4.107829812356157,3.548693453181026,8.166077133530175,9.8057282617201,4.107829812356157,-3.548693453181026,-8.166077133530175,9.8057282617201,-24.534992200016806,-2.488109344613405,-91.31285654468043,94.58432375777197,0.29263515529345085,33.82071335912753,-178.28661466107047,181.4663694869091
videos/sentarse/video2.mp4,sentarse,4,0.16727272727272727,0.09501767343034148,3.3877058454660647,-2.1965488720707245,0.9995849132537842,-0.4006751987518941,2.237655697556434,-1.2084283664546818,0.9994520545005798,0.5969539808299829,2.253781371546512,-1.141525581122851,0.9999307990074158,-0.3262826743235273,0.005884594419614593,-0.040021062638205394,0.9956386685371399,0.3262826743235273,-0.005884594419614593,0.040021062638205394,0.9965167045593262,-0.6523709006512972,-0.8078874306000339,-2.8437712269608206,0.4750423729419708,0.8172397283795846,-0.6515772272306751,-2.2798167862820216,0.8598412275314331,-0.4909154625253488,-2.162418212340883,-1.0627995683206517,0.14074940979480743,0.3719611042027571,-2.3505540861376235,-0.997912833773873,0.2781624495983124,-0.15634241213914782,-0.17245237545977896,-1.9174674241084237,0.5084788799285889,0.29546881464924446,-0.3109497060679103,-2.025039212674686,0.9442817568778992,53.24209549210419,66.91337539600846,78.43665079553871,77.02579632547214,145.42331710936378,153.51913702420825,0.0,0.0,60.07773544405633,13.67127990390427,1.0,0.6575612442043327,0.049069695519522186,1.1228592672757365,-0.5874884868943833,0.7523470159595586,1.2017543065741605,-1.9628975590242463,2.4214058464074415,-0.20729761880127195,-0.06388105682749998,-0.48162117323918074,0.5282159091643878,0.20729761880127195,0.06388105682749998,0.48162117323918074,0.5282159091643878,0.13510843561640307,-0.574949843175002,-1.469211712511818,1.5834786603309752,1.142545973238668,-0.15813651455941322,-2.451770806132585,2.7095384374474043,-4.612728297646554,-24.458168731049437,22.64522207075328,-16.529351528927588,22.470608986667152,35.92984571122285,-0.15989853056992182,-7.982098183512254,-20.389529727879278,21.896857799131382,0.15989853056992182,7.982098183512254,20.389529727879278,21.896857799131382,12.339111569128818,-15.655034250714873,23.442998215065224,30.77186924803262,38.376103955980966,-34.54079183177535,5.471997650272543,51.92046237747585
videos/sentarse/video2.mp4,sentarse,5,0.20909090909090908,0.09138664475732225,3.423505079921553,-2.2547917505280273,0.9996259808540344,-0.4117528246744625,2.260910939347514,-1.24467973548173,0.9995037913322449,0.5876276635026773,2.279431876246558,-1.2147529122757241,0.9999319314956665,-0.328628039405666,0.006571102506869327,-0.02697793283780692,0.9958496689796448,0.328628039405666,-0.006571102506869327,0.02697793283780692,0.9965975284576416,-0.6758963713630851,-0.807886212024964,-2.925655750928763,0.5019454956054688,0.8300307310704711,-0.6524759614303809,-2.308735914950349,0.8491483330726624,-0.5119629125683118,-2.2042773707275227,-1.2552401094053045,0.14479196071624756,0.40131501982501594,-2.324962461783353,-1.0186690191629744,0.2765112817287445,-0.16600886997129705,-0.16865255942377866,-2.0135061885137358,0.5560635924339294,0.28519696570603814,-0.2794696541067959,-2.0908286058401444,0.9465981125831604,55.35890159781546,66.25250699568605,77.19138682539632,76.10509084807128,143.90596021828225,151.50312238241622,0.0,0.0,60.805704296750754,10.893605397870587,1.0,0.6595979882685179,0.04396870970705369,1.135085703898518,-0.6148581619393636,-0.08682894652872077,0.8560686500225456,-1.3927644848485454,1.6371272735380549,-0.056084817181576964,0.016416497738700173,0.31190093000952873,0.31732821850113585,0.056084817181576964,-0.016416497738700173,-0.31190093000952873,0.31732821850113585,-0.5625656039775367,2.913983862685082e-05,-1.9581081818421018,2.0373187554785637,0.3058718034777209,-0.021491469992963926,-0.6915443811991298,0.7564741070342456,50.61927644092167,-15.8033747903186,-20.067251276893636,-8.266396134929922,13.633616991158066,25.63012663119649,3.6159582996014024,1.920158913539569,18.9755285559474,19.412182995615844,-3.6159582996014024,-1.920158913539569,-18.9755285559474,19.412182995615844,-16.68350964246378,13.749497419891124,-11.691002527463308,24.577789025600495,-20.007425798631346,3.2675988918063963,42.09237103101741,46.719824364163735
videos/sentarse/video2.mp4,sentarse,6,0.2509090909090909,0.09781227397092061,3.4733726531091023,-2.0993008062572773,0.9996629953384399,-0.4042585633623908,2.280435472089668,-1.1227352191783655,0.9995501041412354,0.592723135521132,2.29298216793264,-1.1993516176498966,0.9999330043792725,-0.33259078016927623,0.007902854104164485,-0.023589313249441298,0.9960566759109497,0.33259078016927623,-0.007902854104164485,0.023589313249441298,0.9966928958892822,-0.6651637113415112,-0.7876574424470246,-2.9520246128988745,0.524201512336731,0.8326151878589768,-0.6283636565993137,-2.3110740236081084,0.8370870351791382,-0.5185886668999921,-2.1673080692110727,-1.274739269715666,0.1468760371208191,0.4047096144120869,-2.2840131618270925,-1.043576296192668,0.27384448051452637,-0.15499724307547547,-0.17829275048648094,-1.9064197947104455,0.5981799960136414,0.2832405248990651,-0.25618696095435295,-2.0083544209465316,0.9484668374061584,54.45572539810513,65.87927674234014,79.27507762415455,76.04744013431997,143.56966026338753,152.16628953882528,0.0,0.0,60.167501070222634,11.423551344235008,0.9999999999999998,0.6670398424567451,0.047116143039685296,1.143354410005577,-0.5805217092070656,0.15365635075996087,1.1924854457892227,3.7182617108222815,3.907825733411743,-0.09476119217328861,0.031846233848362465,0.08103220754787359,0.12868599307037726,0.09476119217328861,-0.031846233848362465,-0.08103220754787359,0.12868599307037726,0.25665056573328926,0.48373144642898563,-0.6305597427635349,0.835147420728527,0.06180222755122369,0.5765985937863893,-0.055911293989904194,0.5825903590709002,-21.59769173220355,-8.925071275663043,5.750735369946734,8.044749463985756,122.22019163560674,122.61959139826673,-0.9248698367583221,0.36897195044844616,-5.520773797996101,5.609854529647217,0.9248698367583221,-0.36897195044844616,5.520773797996101,5.609854529647217,19.58995188438932,11.56679428803032,31.745723543183125,39.05570263373213,-5.8364463808510205,14.302153699071491,15.199921650655392,21.671486450506247
videos/sentarse/video2.mp4,sentarse,7,0.2927272727272727,0.089086699489134,3.4871486651220787,-2.1471291986975927,0.9996961355209351,-0.4170025824291519,2.2887616091982568,-1.158415877935638,0.9995912909507751,0.5822437315873717,2.2969100277225256,-1.196368574808781,0.9999332427978516,-0.3312235015892976,0.00686046982678135,-0.022968475391173943,0.9961693286895752,0.3312235015892976,-0.00686046982678135,0.022968475391173943,0.9966947436332703,-0.6601383610646105,-0.7758988007732113,-2.8731760766416232,0.5419137477874756,0.86015802491746,-0.6177953175486653,-2.3791707097544568,0.8280253410339355,-0.5476579159794648,-2.2703773516460077,-1.2274985769935716,0.14846277236938477,0.45802347698311097,-2.3419754619966953,-1.112478786165615,0.26846349239349365,-0.15758831903912926,-0.20657632674647647,-1.9093854769673542,0.6362130641937256,0.2710368476313813,-0.2541744540568914,-2.008062244140273,0.9500475525856018,57.48990310487191,66.47607617142563,78.76029193917947,75.56556525892594,144.67812671458296,150.9315573248004,0.0,0.0,61.982989638148766,8.986173066553725,1.0,0.6641795688309436,0.041310287289554964,1.1464179092301956,-0.5886961131861047,-0.20865504195576678,0.32942637422334875,-1.1437224279205842,1.2083706611367477,0.03269579212992419,-0.02492658054611845,0.014846122697697634,0.043712201956438164,-0.03269579212992419,0.02492658054611845,-0.014846122697697634,0.043712201956438164,0.12017141966501561,0.28118490959118886,1.885508475716879,1.9101435379275293,0.6586330600941623,0.25272115121115635,-1.6283990165431126,1.7746404833647487,72.55642342268378,14.271290695522664,-8.663968086680445,-20.638369102662203,-116.26483810037288,118.39982770566289,3.0478844072507414,-1.3576107789984566,-1.5827107246781207,3.6929229108155157,-3.0478844072507414,1.3576107789984566,1.5827107246781207,3.6929229108155157,-3.263631753806544,-4.843504141773401,60.16684870279251,60.44965266583882,14.272041647765926,-7.744895365929485,-37.602967278446286,40.95922027051618
videos/sentarse/video2.mp4,sentarse,8,0.33454545454545453,0.09427971572299604,3.450645542626589,-2.1376957387481648,0.9997260570526123,-0.41049521976653786,2.267477664993853,-1.1515324949255503,0.9996291995048523,0.5891711855801562,2.273333963286483,-1.1766876492984997,0.9999346137046814,-0.3256474227832303,0.005983052931818644,-0.02804835660674996,0.996302604675293,0.3256474227832303,-0.005983052931818644,0.02804835660674996,0.9967197775840759,-0.6384731930580831,-0.7568654694542727,-2.881326225759052,0.557963490486145,0.850058874523211,-0.6018851023055973,-2.3552079071420913,0.8189436793327332,-0.5444921186612371,-2.2541031071644304,-1.2438438344980995,0.14929547905921936,0.46028160430568055,-2.309978846456944,-1.0955378877814608,0.26321521401405334,-0.1465599855240294,-0.20761621220318108,-1.8989710550710226,0.6707829833030701,0.27857243280644944,-0.2372749864536514,-1.9795042886645537,0.951546311378479,57.34002185928114,66.18533463330981,78.41502466910326,75.30727583772466,144.43327931172556,150.34772879106578,0.0,0.0,61.76267824629547,8.84531277402867,1.0,0.6538157269325487,0.0446689914534046,1.135202907070084,-0.5820550360560125,0.12418082298365737,-0.8729007553269225,0.22558273792110203,0.9100902027245381,0.1333410149276965,-0.020981708357803844,-0.12147542037246997,0.18159387683021808,-0.1333410149276965,0.020981708357803844,0.12147542037246997,0.18159387683021808,0.5180801045039162,0.4551448793659227,-0.19489487019938265,0.7166225410394536,-0.24150142247116965,0.3804616688559743,0.5730235407304793,0.7289924531540547,-3.58411674238797,-6.952515041900151,7.959118509421013,-28.75130092402823,32.74425396577945,44.29639985423756,2.406733588642382,0.09433390015534926,-3.2598629864605297,4.053143488937114,-2.406733588642382,-0.09433390015534926,3.2598629864605297,4.053143488937114,9.515207680930232,4.1599123207001565,-49.74877566321495,50.82110514064048,-21.524955017866635,3.054664552376082,52.64271332610763,56.955332765101765
videos/sentarse/video2.mp4,sentarse,9,0.37636363636363634,0.08413036055328979,3.426199655593892,-2.2041707688584773,0.9997529983520508,-0.4227236068471035,2.2539725165045046,-1.2148859714250502,0.9996636509895325,0.5770615283511799,2.2597215739483376,-1.1949703550635662,0.9999364614486694,-0.32109863724370524,0.0037544037868152908,-0.025648721191577656,0.9964429140090942,0.32109863724370524,-0.0037544037868152908,0.025648721191577656,0.9967665076255798,-0.6454079479053081,-0.7557673417405147,-2.852992472911606,0.574027955532074,0.8329421656996022,-0.6069689501131602,-2.2987513344110697,0.8120024800300598,-0.5471561329135558,-2.263762214812731,-1.2939140472493904,0.15226930379867554,0.4371550889120669,-2.3186700512364413,-1.0678003398409175,0.2605702579021454,-0.15476082290212348,-0.2065021897985216,-1.8937009533536222,0.7019714713096619,0.2631556671305859,-0.25909930349016946,-1.9904752026444428,0.9526693224906921,58.993202696128066,67.31584893297293,77.01163768941987,75.36848376950408,144.38206924793968,149.7700906289417,0.0,0.0,63.154525814550496,8.32264623684486,1.0,0.6442865427317952,0.038584480376019095,1.1284235226132107,-0.602464081622154,-0.24270197144949723,-0.5845755594775399,-1.589620285246604,1.7110013100379105,0.10877530637994651,-0.0532937839022541,0.05738258601498987,0.13403378625719375,-0.10877530637994651,0.0532937839022541,-0.05738258601498987,0.13403378625719375,-0.16583109417277042,0.02625957576377697,0.6775462637432764,0.6980390079546452,-0.4093126023036894,-0.12157027365911235,1.3500484783505156,1.4159615219838115,39.53258522894829,27.034037600639802,-8.773284214705871,6.894732944224366,-43.40702881487992,44.8182776199621,-0.5874408565766306,-0.7726800673672888,4.277039283178388,4.385793688300135,0.5874408565766306,0.7726800673672888,-4.277039283178388,4.385793688300135,-16.354398229225115,-10.255952912225224,20.862722768194022,28.423654108512928,-4.012876039473298,-12.00511166883903,18.581031117000865,22.48289566893972
